53.581376,103.447798,402.447000
53.581354,103.447821,402.980000
53.581311,103.447829,404.067000
53.581462,103.447325,404.250000
53.581475,103.446967,402.710000
53.581421,103.446923,403.073000
53.581303,103.446986,404.187000
53.581383,103.446881,403.647000
53.581450,103.446850,403.173000
53.581411,103.446804,403.448000
53.581329,103.446824,403.452000
53.581395,103.446744,403.743000
53.581395,103.446744,403.736000
53.581417,103.446695,403.705000
53.581461,103.446686,403.434000
53.581469,103.446790,401.773000
53.581416,103.446777,402.105000
53.581388,103.446795,402.582000
53.581395,103.446917,403.389000
53.581471,103.446902,401.892000
53.581482,103.446478,403.530000
53.581469,103.446064,403.688000
53.581378,103.446044,404.122000
53.581464,103.445995,403.414000
53.581456,103.445958,402.616000
53.581404,103.445954,403.186000
53.581336,103.446014,403.645000
53.581286,103.445956,404.173000
53.581320,103.445886,404.459000
53.581396,103.445843,404.297000
53.581456,103.445842,402.639000
53.581455,103.445905,401.669000
53.581388,103.445931,402.892000
53.581399,103.446046,403.188000
53.581469,103.446025,401.413000
53.581430,103.445634,403.254000
53.581399,103.445419,403.963000
53.581366,103.445198,404.526000
53.581360,103.444901,403.116000
53.581372,103.444619,402.332000
53.581353,103.444608,402.514000
53.581351,103.444585,402.503000
53.581367,103.444556,401.863000
53.581323,103.444585,402.664000
53.581306,103.444569,402.273000
53.581322,103.444509,402.370000
53.581325,103.444476,402.460000
53.581360,103.444468,402.232000
53.581366,103.444528,399.993000
53.581325,103.444545,400.647000
53.581310,103.444567,400.743000
53.581368,103.444592,401.302000
53.581355,103.444596,401.854000
53.581352,103.444442,402.414000
53.581307,103.444415,402.947000
53.581331,103.444377,402.713000
53.581346,103.444407,401.558000
53.581339,103.444080,402.861000
53.581402,103.444142,399.402000
53.581403,103.444105,399.254000
53.581427,103.444499,399.495000
53.581447,103.444917,399.536000
53.581483,103.445425,399.679000
53.581534,103.445867,399.023000
53.581613,103.446731,398.570000
53.581590,103.447652,398.919000
53.581565,103.448392,399.172000
53.581544,103.449324,399.132000
53.581518,103.449574,399.500000
53.581428,103.450027,400.000000
53.581415,103.450386,400.076000
53.581359,103.451121,400.045000
53.581322,103.451883,399.207000
53.581241,103.452562,399.463000
53.581168,103.453210,399.283000
53.581080,103.453581,399.274000
53.581022,103.453677,400.470000
53.580932,103.454236,399.964000
53.580882,103.454549,400.223000
53.580804,103.454874,400.371000
53.580709,103.455379,400.189000
53.580709,103.455697,400.200000
53.580512,103.456072,400.100000
53.580514,103.456364,400.097000
53.580373,103.457103,400.152000
53.580277,103.457507,400.389000
53.580207,103.457896,401.099000
53.580148,103.458705,400.205000
53.580052,103.459659,399.305000
53.580023,103.454662,399.812000
53.580114,103.454065,399.846000
53.580217,103.453517,400.050000
53.580356,103.452749,400.159000
53.580433,103.452196,399.736000
53.580475,103.451721,398.810000
53.580553,103.451437,398.770000
53.580723,103.451193,399.967000
53.580763,103.451193,400.156000
53.580867,103.450785,400.440000
53.580986,103.450367,400.457000
53.581069,103.450133,400.373000
53.581184,103.449758,400.088000
53.581266,103.449424,399.859000
53.581380,103.448991,399.777000
53.581560,103.448612,400.273000
53.581766,103.448204,400.277000
53.581885,103.448126,400.653000
53.582076,103.447816,399.756000
53.582230,103.447567,399.641000
53.580789,103.446919,394.056000
53.580638,103.447069,394.079000
53.580038,103.466602,394.071000
53.580549,103.465919,394.118000
53.580670,103.464879,394.107000
53.580889,103.464295,394.100000
53.580646,103.464303,394.076000
53.581004,103.463592,394.139000
53.579991,103.463592,397.000000
53.581299,103.461992,394.135000
53.581288,103.460934,394.060000
53.581342,103.458918,394.083000
53.581491,103.458336,394.092000
53.581601,103.457134,394.186000
53.581795,103.455912,394.113000
53.581934,103.455721,394.124000
53.581266,103.444396,403.526000
53.581139,103.445065,404.489000
53.580842,103.446102,406.389000
53.580663,103.446815,406.106000
53.580572,103.447290,408.370000
53.580479,103.448660,408.476000
53.580538,103.449668,409.430000
53.580573,103.450280,407.502000
53.580585,103.450753,408.833000
53.580625,103.452051,408.696000
53.580535,103.452899,408.997000
53.580649,103.453220,404.819000
53.580628,103.453345,401.198000
53.580618,103.453471,403.848000
53.580375,103.453955,409.042000
